,Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_Noalley,alley_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,condition_2_PosN,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
490,490,60,68.0,9636,2.0,3.0,2.0,6,5,1992,1993,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,808.0,808.0,3.0,4.0,808,785,0,1593,0.0,0.0,2,1,3,1,2.0,7,7.0,1,3.0,1993.0,1.0,2.0,389.0,2.0,2.0,2.0,342,40,0,0,0,0,3.0,0,12,2009,178000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
491,491,85,90.0,10012,3.0,3.0,2.0,4,5,1972,1972,0.0,2.0,2.0,3.0,2.0,2.0,3.0,920.0,2.0,180.0,38.0,1138.0,2.0,4.0,1181,0,0,1181,1.0,0.0,2,0,3,1,2.0,6,7.0,0,0.0,1974.0,1.0,2.0,588.0,2.0,2.0,2.0,0,0,180,0,0,0,3.0,0,4,2008,137500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
492,492,20,91.0,14303,2.0,3.0,2.0,8,5,1994,1994,554.0,3.0,2.0,3.0,2.0,3.0,5.0,1314.0,0.0,0.0,672.0,1986.0,4.0,4.0,1987,0,0,1987,1.0,0.0,2,0,2,1,3.0,7,7.0,1,3.0,1994.0,2.0,2.0,691.0,2.0,2.0,2.0,262,36,0,0,0,0,0.0,0,8,2008,301500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
493,493,70,43.0,5707,3.0,3.0,2.0,6,6,1935,1950,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,583.0,583.0,3.0,2.0,647,595,0,1242,0.0,0.0,1,1,3,1,2.0,6,7.0,1,4.0,1926.0,0.0,1.0,180.0,1.0,2.0,2.0,329,96,0,0,0,0,0.0,0,3,2009,105000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
494,494,20,78.0,9360,3.0,3.0,2.0,6,7,1968,2004,203.0,2.0,2.0,2.0,2.0,2.0,4.0,760.0,0.0,0.0,216.0,976.0,2.0,4.0,976,0,0,976,1.0,0.0,1,0,2,1,3.0,4,7.0,1,2.0,1968.0,1.0,2.0,504.0,2.0,2.0,2.0,94,0,0,0,0,0,0.0,0,8,2006,157500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
495,495,50,40.0,5680,3.0,3.0,2.0,5,3,1901,1950,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,969.0,969.0,2.0,3.0,969,245,0,1214,0.0,0.0,1,0,2,1,2.0,6,7.0,0,0.0,1920.0,0.0,1.0,216.0,2.0,2.0,0.0,0,0,77,0,0,0,3.0,0,9,2007,117000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
496,496,20,70.0,7000,3.0,3.0,2.0,5,6,1962,1962,0.0,2.0,2.0,2.0,2.0,0.0,3.0,468.0,0.0,0.0,396.0,864.0,3.0,4.0,864,0,0,864,0.0,1.0,1,0,3,1,2.0,5,7.0,0,0.0,1962.0,0.0,1.0,336.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,2,2006,105000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
497,497,50,51.0,10480,3.0,3.0,2.0,6,5,1936,1950,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1064.0,1064.0,4.0,3.0,1166,0,473,1639,0.0,0.0,1,0,3,1,2.0,6,2.0,0,0.0,1936.0,0.0,1.0,240.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,3,2008,115000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
498,498,20,95.0,11578,3.0,3.0,2.0,9,5,2008,2008,302.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1736.0,1736.0,4.0,4.0,1736,0,0,1736,0.0,0.0,2,0,3,1,4.0,7,7.0,1,4.0,2008.0,1.0,3.0,834.0,2.0,2.0,2.0,319,90,0,0,0,0,0.0,0,7,2009,360000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
499,499,90,64.0,7018,3.0,3.0,2.0,5,5,1979,1979,0.0,2.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1535,0,0,1535,0.0,0.0,2,0,4,2,2.0,8,7.0,0,0.0,1979.0,0.0,2.0,400.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,6,2009,118858,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
500,500,60,68.0,9130,3.0,3.0,2.0,6,8,1966,2000,252.0,2.0,2.0,2.0,2.0,0.0,5.0,400.0,2.0,64.0,336.0,800.0,3.0,4.0,800,832,0,1632,0.0,1.0,1,1,4,1,3.0,7,7.0,0,0.0,1966.0,0.0,2.0,484.0,2.0,2.0,2.0,0,40,0,0,0,0,0.0,0,7,2008,173000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
501,501,30,60.0,10800,3.0,3.0,2.0,3,5,1890,1998,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,630.0,630.0,2.0,3.0,725,0,0,725,0.0,0.0,1,1,1,1,2.0,4,7.0,0,0.0,1959.0,0.0,1.0,320.0,2.0,2.0,2.0,0,30,0,0,0,0,0.0,0,11,2009,78500,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
502,502,60,62.0,8244,2.0,3.0,2.0,7,5,2004,2004,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,4.0,4.0,840,880,0,1720,0.0,0.0,2,1,3,1,3.0,7,7.0,1,4.0,2004.0,2.0,2.0,440.0,2.0,2.0,2.0,100,48,0,0,0,0,0.0,0,5,2007,183500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
503,503,20,60.0,6000,3.0,3.0,1.0,4,4,1953,1953,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,2.0,4.0,936,0,0,936,0.0,0.0,1,0,2,1,2.0,4,5.0,0,0.0,1974.0,0.0,2.0,576.0,2.0,2.0,2.0,0,32,112,0,0,0,0.0,0,2,2009,93000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
504,504,120,68.0,3621,3.0,3.0,2.0,8,5,2003,2003,72.0,3.0,2.0,3.0,2.0,3.0,5.0,1084.0,0.0,0.0,322.0,1406.0,4.0,4.0,1589,0,0,1589,1.0,0.0,2,0,2,1,3.0,7,7.0,1,3.0,2003.0,2.0,3.0,630.0,2.0,2.0,2.0,143,20,0,0,0,0,0.0,0,11,2007,226500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
505,505,60,59.0,7837,2.0,3.0,2.0,6,7,1993,1994,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,799.0,799.0,3.0,4.0,799,772,0,1571,0.0,0.0,2,1,3,1,2.0,7,7.0,1,3.0,1993.0,1.0,2.0,380.0,2.0,2.0,2.0,0,40,0,0,0,0,0.0,0,5,2009,178000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
506,506,20,72.0,10665,2.0,3.0,2.0,7,5,2003,2003,167.0,3.0,2.0,3.0,2.0,2.0,5.0,1013.0,0.0,0.0,440.0,1453.0,4.0,4.0,1479,0,0,1479,1.0,0.0,2,0,3,1,3.0,7,7.0,0,0.0,2003.0,1.0,2.0,558.0,2.0,2.0,2.0,144,29,0,0,0,0,0.0,0,6,2007,226000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
507,507,60,70.0,10457,2.0,3.0,1.0,5,7,1969,1969,178.0,3.0,4.0,2.0,2.0,3.0,3.0,496.0,1.0,288.0,0.0,784.0,4.0,4.0,784,848,0,1632,0.0,0.0,1,1,4,1,2.0,7,7.0,1,3.0,1969.0,1.0,2.0,898.0,2.0,2.0,2.0,0,173,368,0,0,0,3.0,0,4,2009,173000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
508,508,20,60.0,8281,2.0,3.0,2.0,5,5,1965,1965,0.0,2.0,2.0,2.0,2.0,0.0,2.0,553.0,3.0,311.0,0.0,864.0,3.0,4.0,864,0,0,864,0.0,0.0,1,0,3,1,2.0,5,7.0,1,1.0,1965.0,0.0,1.0,360.0,2.0,2.0,2.0,0,0,236,0,0,0,2.0,0,12,2009,62383,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
509,509,60,67.0,14948,2.0,3.0,2.0,9,5,2008,2008,268.0,4.0,2.0,4.0,2.0,2.0,5.0,1330.0,0.0,0.0,122.0,1452.0,4.0,4.0,1476,1237,0,2713,1.0,0.0,2,1,3,1,4.0,11,7.0,1,4.0,2008.0,2.0,3.0,858.0,2.0,2.0,2.0,126,66,0,0,0,0,0.0,0,11,2008,446261,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
510,510,70,43.0,7000,3.0,3.0,2.0,7,8,1926,1997,0.0,2.0,2.0,2.0,2.0,0.0,4.0,424.0,0.0,0.0,200.0,624.0,4.0,4.0,743,736,0,1479,1.0,0.0,1,0,3,1,3.0,6,7.0,2,4.0,1926.0,0.0,1.0,312.0,2.0,2.0,2.0,530,0,56,0,0,0,3.0,0,5,2006,160000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
511,511,120,68.0,3940,3.0,3.0,2.0,7,5,2004,2004,24.0,3.0,2.0,3.0,2.0,0.0,5.0,1087.0,0.0,0.0,306.0,1393.0,4.0,4.0,1576,0,0,1576,1.0,0.0,2,0,2,1,3.0,7,7.0,1,3.0,2004.0,1.0,3.0,668.0,2.0,2.0,2.0,143,20,0,0,0,0,0.0,0,5,2008,219990,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
512,512,20,93.0,9382,2.0,3.0,2.0,7,5,1999,2000,125.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1468.0,1468.0,4.0,4.0,1479,0,0,1479,0.0,0.0,2,0,3,1,3.0,6,7.0,0,0.0,1999.0,1.0,2.0,577.0,2.0,2.0,2.0,120,25,0,0,0,0,0.0,0,7,2008,191000,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
513,513,40,55.0,6854,3.0,3.0,1.0,5,7,1925,1994,0.0,2.0,3.0,2.0,2.0,0.0,1.0,317.0,2.0,227.0,212.0,756.0,2.0,3.0,916,144,0,1060,1.0,0.0,1,0,1,1,2.0,6,4.0,1,4.0,1969.0,0.0,1.0,308.0,1.0,2.0,2.0,0,65,0,0,150,0,0.0,0,8,2007,136500,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
514,514,30,68.0,11515,2.0,3.0,2.0,4,5,1958,1994,0.0,2.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,943,0,0,943,0.0,0.0,1,0,3,1,3.0,5,5.0,0,0.0,1958.0,0.0,1.0,308.0,2.0,2.0,0.0,0,0,60,0,0,0,0.0,0,8,2007,80000,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
515,515,50,68.0,13837,2.0,3.0,2.0,7,5,1988,1988,178.0,3.0,3.0,3.0,3.0,0.0,5.0,1002.0,1.0,202.0,0.0,1204.0,3.0,4.0,1377,806,0,2183,0.0,0.0,2,1,4,1,3.0,9,7.0,0,0.0,1988.0,0.0,3.0,786.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,2,2006,229000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
516,516,60,80.0,9938,3.0,3.0,2.0,7,5,1993,1994,246.0,3.0,2.0,3.0,2.0,0.0,5.0,750.0,0.0,0.0,300.0,1050.0,4.0,4.0,1062,887,0,1949,1.0,0.0,2,1,3,1,3.0,8,7.0,1,3.0,1993.0,2.0,2.0,574.0,2.0,2.0,2.0,156,90,0,0,0,0,4.0,0,6,2010,236000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
517,517,20,85.0,12633,2.0,3.0,2.0,10,5,2006,2007,242.0,4.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1824.0,1824.0,4.0,4.0,1824,0,0,1824,0.0,0.0,2,0,3,1,4.0,8,7.0,1,4.0,2006.0,2.0,3.0,932.0,2.0,2.0,2.0,160,36,0,0,108,0,0.0,0,9,2007,392000,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
